NCBI_GeneID	Symbol	Gene_Type	SwissProt_Accessions
123864070	LOC123864070	BIOLOGICAL_REGION	
123864071	LOC123864071	BIOLOGICAL_REGION	
123864072	LOC123864072	BIOLOGICAL_REGION	
123864073	LOC123864073	BIOLOGICAL_REGION	
123864074	LOC123864074	BIOLOGICAL_REGION	
123864075	LOC123864075	BIOLOGICAL_REGION	
123864076	LOC123864076	BIOLOGICAL_REGION	
123864077	LOC123864077	BIOLOGICAL_REGION	
123864078	LOC123864078	BIOLOGICAL_REGION	
123864079	LOC123864079	BIOLOGICAL_REGION	
123864080	LOC123864080	BIOLOGICAL_REGION	
123864081	LOC123864081	BIOLOGICAL_REGION	
123864082	LOC123864082	BIOLOGICAL_REGION	
123864083	LOC123864083	BIOLOGICAL_REGION	
123864084	LOC123864084	BIOLOGICAL_REGION	
123864085	LOC123864085	BIOLOGICAL_REGION	
123864086	LOC123864086	BIOLOGICAL_REGION	
123864087	LOC123864087	BIOLOGICAL_REGION	
123864088	LOC123864088	BIOLOGICAL_REGION	
123864089	LOC123864089	BIOLOGICAL_REGION	
123864090	LOC123864090	BIOLOGICAL_REGION	
123864091	LOC123864091	BIOLOGICAL_REGION	
123864092	LOC123864092	BIOLOGICAL_REGION	
123864093	LOC123864093	BIOLOGICAL_REGION	
123864094	LOC123864094	BIOLOGICAL_REGION	
123864095	LOC123864095	BIOLOGICAL_REGION	
123864096	LOC123864096	BIOLOGICAL_REGION	
123881324	LOC123881324	BIOLOGICAL_REGION	
123881325	LOC123881325	BIOLOGICAL_REGION	
123881326	LOC123881326	BIOLOGICAL_REGION	
123881327	LOC123881327	BIOLOGICAL_REGION	
123881328	LOC123881328	BIOLOGICAL_REGION	
123881329	LOC123881329	BIOLOGICAL_REGION	
123881330	LOC123881330	BIOLOGICAL_REGION	
123881331	LOC123881331	BIOLOGICAL_REGION	
123881332	LOC123881332	BIOLOGICAL_REGION	
123881333	LOC123881333	BIOLOGICAL_REGION	
123881334	LOC123881334	BIOLOGICAL_REGION	
123881335	LOC123881335	BIOLOGICAL_REGION	
123881336	LOC123881336	BIOLOGICAL_REGION	
123881337	LOC123881337	BIOLOGICAL_REGION	
123881338	LOC123881338	BIOLOGICAL_REGION	
123881339	LOC123881339	BIOLOGICAL_REGION	
123881340	LOC123881340	BIOLOGICAL_REGION	
123881341	LOC123881341	BIOLOGICAL_REGION	
123881342	LOC123881342	BIOLOGICAL_REGION	
123881343	LOC123881343	BIOLOGICAL_REGION	
123881344	LOC123881344	BIOLOGICAL_REGION	
123881345	LOC123881345	BIOLOGICAL_REGION	
123881346	LOC123881346	BIOLOGICAL_REGION	
123881347	LOC123881347	BIOLOGICAL_REGION	
123881348	LOC123881348	BIOLOGICAL_REGION	
123881349	LOC123881349	BIOLOGICAL_REGION	
123881350	LOC123881350	BIOLOGICAL_REGION	
123881351	LOC123881351	BIOLOGICAL_REGION	
123881352	LOC123881352	BIOLOGICAL_REGION	
123881353	LOC123881353	BIOLOGICAL_REGION	
123881354	LOC123881354	BIOLOGICAL_REGION	
123881355	LOC123881355	BIOLOGICAL_REGION	
123881356	LOC123881356	BIOLOGICAL_REGION	
123881357	LOC123881357	BIOLOGICAL_REGION	
123881358	LOC123881358	BIOLOGICAL_REGION	
123881359	LOC123881359	BIOLOGICAL_REGION	
123881360	LOC123881360	BIOLOGICAL_REGION	
123881361	LOC123881361	BIOLOGICAL_REGION	
123881362	LOC123881362	BIOLOGICAL_REGION	
123881363	LOC123881363	BIOLOGICAL_REGION	
123881364	LOC123881364	BIOLOGICAL_REGION	
123881365	LOC123881365	BIOLOGICAL_REGION	
123881366	LOC123881366	BIOLOGICAL_REGION	
123881367	LOC123881367	BIOLOGICAL_REGION	
123881368	LOC123881368	BIOLOGICAL_REGION	
123881369	LOC123881369	BIOLOGICAL_REGION	
123881370	LOC123881370	BIOLOGICAL_REGION	
123881371	LOC123881371	BIOLOGICAL_REGION	
123904	NRN1L	PROTEIN_CODING	Q496H8
123924885	LOC123924885	BIOLOGICAL_REGION	
123924886	LOC123924886	BIOLOGICAL_REGION	
123924887	LOC123924887	BIOLOGICAL_REGION	
123924888	LOC123924888	BIOLOGICAL_REGION	
123924889	LOC123924889	BIOLOGICAL_REGION	
123924890	LOC123924890	BIOLOGICAL_REGION	
123924891	LOC123924891	BIOLOGICAL_REGION	
123924892	LOC123924892	BIOLOGICAL_REGION	
123924893	LOC123924893	BIOLOGICAL_REGION	
123924894	LOC123924894	BIOLOGICAL_REGION	
123924895	LOC123924895	BIOLOGICAL_REGION	
123924896	LOC123924896	BIOLOGICAL_REGION	
123924897	LOC123924897	BIOLOGICAL_REGION	
123924898	LOC123924898	BIOLOGICAL_REGION	
123924899	LOC123924899	BIOLOGICAL_REGION	
123924900	LOC123924900	BIOLOGICAL_REGION	
123924901	LOC123924901	BIOLOGICAL_REGION	
123924902	LOC123924902	BIOLOGICAL_REGION	
123924903	LOC123924903	BIOLOGICAL_REGION	
123924904	LOC123924904	BIOLOGICAL_REGION	
123924905	LOC123924905	BIOLOGICAL_REGION	
123924906	LOC123924906	BIOLOGICAL_REGION	
123924907	LOC123924907	BIOLOGICAL_REGION	
123924908	LOC123924908	BIOLOGICAL_REGION	
123924909	LOC123924909	BIOLOGICAL_REGION	
123924910	LOC123924910	BIOLOGICAL_REGION	
123924911	LOC123924911	BIOLOGICAL_REGION	
123924912	LOC123924912	BIOLOGICAL_REGION	
123924913	LOC123924913	BIOLOGICAL_REGION	
123924914	LOC123924914	BIOLOGICAL_REGION	
123924915	LOC123924915	BIOLOGICAL_REGION	
123924916	LOC123924916	BIOLOGICAL_REGION	
123924917	LOC123924917	BIOLOGICAL_REGION	
123924918	LOC123924918	BIOLOGICAL_REGION	
123924919	LOC123924919	BIOLOGICAL_REGION	
123924920	LOC123924920	BIOLOGICAL_REGION	
123924921	LOC123924921	BIOLOGICAL_REGION	
123956119	LOC123956119	BIOLOGICAL_REGION	
123956120	LOC123956120	BIOLOGICAL_REGION	
123956121	LOC123956121	BIOLOGICAL_REGION	
123956122	LOC123956122	BIOLOGICAL_REGION	
123956123	LOC123956123	BIOLOGICAL_REGION	
123956124	LOC123956124	BIOLOGICAL_REGION	
123956125	LOC123956125	BIOLOGICAL_REGION	
123956126	LOC123956126	BIOLOGICAL_REGION	
123956127	LOC123956127	BIOLOGICAL_REGION	
123956128	LOC123956128	BIOLOGICAL_REGION	
123956129	LOC123956129	BIOLOGICAL_REGION	
123956130	LOC123956130	BIOLOGICAL_REGION	
123956131	LOC123956131	BIOLOGICAL_REGION	
123956132	LOC123956132	BIOLOGICAL_REGION	
123956133	LOC123956133	BIOLOGICAL_REGION	
123956134	LOC123956134	BIOLOGICAL_REGION	
123956135	LOC123956135	BIOLOGICAL_REGION	
123956136	LOC123956136	BIOLOGICAL_REGION	
123956137	LOC123956137	BIOLOGICAL_REGION	
123956138	LOC123956138	BIOLOGICAL_REGION	
123956139	LOC123956139	BIOLOGICAL_REGION	
123956140	LOC123956140	BIOLOGICAL_REGION	
123956141	LOC123956141	BIOLOGICAL_REGION	
123956142	LOC123956142	BIOLOGICAL_REGION	
123956143	LOC123956143	BIOLOGICAL_REGION	
123956144	LOC123956144	BIOLOGICAL_REGION	
123956145	LOC123956145	BIOLOGICAL_REGION	
123956146	LOC123956146	BIOLOGICAL_REGION	
123956147	LOC123956147	BIOLOGICAL_REGION	
123956148	LOC123956148	BIOLOGICAL_REGION	
123956149	LOC123956149	BIOLOGICAL_REGION	
123956150	LOC123956150	BIOLOGICAL_REGION	
123956151	LOC123956151	BIOLOGICAL_REGION	
123956152	LOC123956152	BIOLOGICAL_REGION	
123956153	SOGA3-KIAA0408	ncRNA	
123956154	LOC123956154	BIOLOGICAL_REGION	
123956155	LOC123956155	BIOLOGICAL_REGION	
123956156	LOC123956156	BIOLOGICAL_REGION	
123956157	LOC123956157	BIOLOGICAL_REGION	
123956158	LOC123956158	BIOLOGICAL_REGION	
123956159	LOC123956159	BIOLOGICAL_REGION	
123956160	LOC123956160	BIOLOGICAL_REGION	
123956161	LOC123956161	BIOLOGICAL_REGION	
123956162	LOC123956162	BIOLOGICAL_REGION	
123956163	LOC123956163	BIOLOGICAL_REGION	
123956164	LOC123956164	BIOLOGICAL_REGION	
123956165	LOC123956165	BIOLOGICAL_REGION	
123956166	LOC123956166	BIOLOGICAL_REGION	
123956167	LOC123956167	BIOLOGICAL_REGION	
123956168	LOC123956168	BIOLOGICAL_REGION	
123956169	LOC123956169	BIOLOGICAL_REGION	
123956170	LOC123956170	BIOLOGICAL_REGION	
123956171	LOC123956171	BIOLOGICAL_REGION	
123956172	LOC123956172	BIOLOGICAL_REGION	
123956173	LOC123956173	BIOLOGICAL_REGION	
123956174	LOC123956174	BIOLOGICAL_REGION	
123956175	LOC123956175	BIOLOGICAL_REGION	
123956176	LOC123956176	BIOLOGICAL_REGION	
123956177	LOC123956177	BIOLOGICAL_REGION	
123956178	LOC123956178	BIOLOGICAL_REGION	
123956179	LOC123956179	BIOLOGICAL_REGION	
123956180	LOC123956180	BIOLOGICAL_REGION	
123956181	LOC123956181	BIOLOGICAL_REGION	
123956182	LOC123956182	BIOLOGICAL_REGION	
123956183	LOC123956183	BIOLOGICAL_REGION	
123956184	LOC123956184	BIOLOGICAL_REGION	
123956185	LOC123956185	BIOLOGICAL_REGION	
123956186	LOC123956186	BIOLOGICAL_REGION	
123956187	LOC123956187	BIOLOGICAL_REGION	
123956188	LOC123956188	BIOLOGICAL_REGION	
123956189	LOC123956189	BIOLOGICAL_REGION	
123956190	LOC123956190	BIOLOGICAL_REGION	
123956191	LOC123956191	BIOLOGICAL_REGION	
123956192	LOC123956192	BIOLOGICAL_REGION	
123956193	LOC123956193	BIOLOGICAL_REGION	
123956194	LOC123956194	BIOLOGICAL_REGION	
123956195	LOC123956195	BIOLOGICAL_REGION	
123956196	LOC123956196	BIOLOGICAL_REGION	
123956197	LOC123956197	BIOLOGICAL_REGION	
123956198	LOC123956198	BIOLOGICAL_REGION	
123956199	LOC123956199	BIOLOGICAL_REGION	
123956200	LOC123956200	BIOLOGICAL_REGION	
123956201	LOC123956201	BIOLOGICAL_REGION	
123956202	LOC123956202	BIOLOGICAL_REGION	
123956203	LOC123956203	BIOLOGICAL_REGION	
123956204	LOC123956204	BIOLOGICAL_REGION	
123956205	LOC123956205	BIOLOGICAL_REGION	
123956206	LOC123956206	BIOLOGICAL_REGION	
123956207	LOC123956207	BIOLOGICAL_REGION	
123956208	LOC123956208	BIOLOGICAL_REGION	
123956209	LOC123956209	BIOLOGICAL_REGION	
123956210	LOC123956210	BIOLOGICAL_REGION	
123956211	LOC123956211	BIOLOGICAL_REGION	
123956212	LOC123956212	BIOLOGICAL_REGION	
123956213	LOC123956213	BIOLOGICAL_REGION	
123956214	LOC123956214	BIOLOGICAL_REGION	
123956215	LOC123956215	BIOLOGICAL_REGION	
123956216	LOC123956216	BIOLOGICAL_REGION	
123956217	LOC123956217	BIOLOGICAL_REGION	
123956218	LOC123956218	BIOLOGICAL_REGION	
123956219	LOC123956219	BIOLOGICAL_REGION	
123956220	LOC123956220	BIOLOGICAL_REGION	
123956221	LOC123956221	BIOLOGICAL_REGION	
123956222	LOC123956222	BIOLOGICAL_REGION	
123956223	LOC123956223	BIOLOGICAL_REGION	
123956224	LOC123956224	BIOLOGICAL_REGION	
123956225	LOC123956225	BIOLOGICAL_REGION	
123956226	LOC123956226	BIOLOGICAL_REGION	
123956227	LOC123956227	BIOLOGICAL_REGION	
123956228	LOC123956228	BIOLOGICAL_REGION	
123956229	LOC123956229	BIOLOGICAL_REGION	
123956230	LOC123956230	BIOLOGICAL_REGION	
123956231	LOC123956231	BIOLOGICAL_REGION	
123956232	LOC123956232	BIOLOGICAL_REGION	
123956233	LOC123956233	BIOLOGICAL_REGION	
123956234	LOC123956234	BIOLOGICAL_REGION	
123956235	LOC123956235	BIOLOGICAL_REGION	
123956236	LOC123956236	BIOLOGICAL_REGION	
123956237	LOC123956237	BIOLOGICAL_REGION	
123956238	LOC123956238	BIOLOGICAL_REGION	
123956239	LOC123956239	BIOLOGICAL_REGION	
123956240	LOC123956240	BIOLOGICAL_REGION	
123956241	LOC123956241	BIOLOGICAL_REGION	
123956242	LOC123956242	BIOLOGICAL_REGION	
123956243	LOC123956243	BIOLOGICAL_REGION	
123956244	LOC123956244	BIOLOGICAL_REGION	
123956245	LOC123956245	BIOLOGICAL_REGION	
123956246	LOC123956246	BIOLOGICAL_REGION	
123956247	LOC123956247	BIOLOGICAL_REGION	
123956248	LOC123956248	BIOLOGICAL_REGION	
123956249	LOC123956249	BIOLOGICAL_REGION	
123956250	LOC123956250	BIOLOGICAL_REGION	
123956252	RIPPLY2-CYB5R4	PROTEIN_CODING	
123956253	LOC123956253	BIOLOGICAL_REGION	
123956254	LOC123956254	BIOLOGICAL_REGION	
123956255	LOC123956255	BIOLOGICAL_REGION	
123956257	LOC123956257	BIOLOGICAL_REGION	
123956258	LOC123956258	BIOLOGICAL_REGION	
123956259	LOC123956259	BIOLOGICAL_REGION	
123956260	LOC123956260	BIOLOGICAL_REGION	
123956261	LOC123956261	BIOLOGICAL_REGION	
123956262	LOC123956262	BIOLOGICAL_REGION	
123956263	LOC123956263	BIOLOGICAL_REGION	
123956264	LOC123956264	BIOLOGICAL_REGION	
123956265	LOC123956265	BIOLOGICAL_REGION	
123956266	LOC123956266	BIOLOGICAL_REGION	
123956267	LOC123956267	BIOLOGICAL_REGION	
123956268	LOC123956268	BIOLOGICAL_REGION	
123956269	LOC123956269	BIOLOGICAL_REGION	
123956270	LOC123956270	BIOLOGICAL_REGION	
123956271	LOC123956271	BIOLOGICAL_REGION	
123956272	LOC123956272	BIOLOGICAL_REGION	
123956273	LOC123956273	BIOLOGICAL_REGION	
123956274	LOC123956274	BIOLOGICAL_REGION	
123956275	LOC123956275	BIOLOGICAL_REGION	
123956276	LOC123956276	BIOLOGICAL_REGION	
123956277	LOC123956277	BIOLOGICAL_REGION	
123956278	LOC123956278	BIOLOGICAL_REGION	
123956279	LOC123956279	BIOLOGICAL_REGION	
123956280	LOC123956280	BIOLOGICAL_REGION	
123956281	LOC123956281	BIOLOGICAL_REGION	
123956282	LOC123956282	BIOLOGICAL_REGION	
123956283	LOC123956283	BIOLOGICAL_REGION	
123956284	LOC123956284	BIOLOGICAL_REGION	
123956285	LOC123956285	BIOLOGICAL_REGION	
123970	C16orf78	PROTEIN_CODING	Q8WTQ4
123987602	ST6GALNAC4-ST6GALNAC6-AK1	ncRNA	
123987604	LOC123987604	BIOLOGICAL_REGION	
123987605	LOC123987605	BIOLOGICAL_REGION	
123987606	LOC123987606	BIOLOGICAL_REGION	
123987607	LOC123987607	BIOLOGICAL_REGION	
123987608	LOC123987608	BIOLOGICAL_REGION	
123987609	LOC123987609	BIOLOGICAL_REGION	
123987610	LOC123987610	BIOLOGICAL_REGION	
123987611	LOC123987611	BIOLOGICAL_REGION	
123987612	LOC123987612	BIOLOGICAL_REGION	
123987613	LOC123987613	BIOLOGICAL_REGION	
124049158	LOC124049158	BIOLOGICAL_REGION	
124049159	LOC124049159	BIOLOGICAL_REGION	
124049160	LOC124049160	BIOLOGICAL_REGION	
124049161	LOC124049161	BIOLOGICAL_REGION	
124049162	LOC124049162	BIOLOGICAL_REGION	
124049163	LOC124049163	BIOLOGICAL_REGION	
124049164	LOC124049164	BIOLOGICAL_REGION	
124049165	LOC124049165	BIOLOGICAL_REGION	
124049166	LOC124049166	BIOLOGICAL_REGION	
124110275	LOC124110275	BIOLOGICAL_REGION	
124110276	LOC124110276	BIOLOGICAL_REGION	
124110277	LOC124110277	BIOLOGICAL_REGION	
124149	ANKRD26P1	PSEUDO	Q6NSI1
124153111	LOC124153111	BIOLOGICAL_REGION	
124153112	LOC124153112	BIOLOGICAL_REGION	
124153113	LOC124153113	BIOLOGICAL_REGION	
124153114	LOC124153114	BIOLOGICAL_REGION	
124153115	LOC124153115	BIOLOGICAL_REGION	
124153116	LOC124153116	BIOLOGICAL_REGION	
124153117	LOC124153117	BIOLOGICAL_REGION	
124153118	LOC124153118	BIOLOGICAL_REGION	
124153119	LOC124153119	BIOLOGICAL_REGION	
124153120	LOC124153120	BIOLOGICAL_REGION	
124153121	LOC124153121	BIOLOGICAL_REGION	
124153122	LOC124153122	BIOLOGICAL_REGION	
124153123	LOC124153123	BIOLOGICAL_REGION	
124153124	LOC124153124	BIOLOGICAL_REGION	
124153125	LOC124153125	BIOLOGICAL_REGION	
124153126	LOC124153126	BIOLOGICAL_REGION	
124153127	LOC124153127	BIOLOGICAL_REGION	
124153128	LOC124153128	BIOLOGICAL_REGION	
124153129	LOC124153129	BIOLOGICAL_REGION	
124153130	LOC124153130	BIOLOGICAL_REGION	
124153131	LOC124153131	BIOLOGICAL_REGION	
124153132	LOC124153132	BIOLOGICAL_REGION	
124153133	LOC124153133	BIOLOGICAL_REGION	
124153134	LOC124153134	BIOLOGICAL_REGION	
124153135	LOC124153135	BIOLOGICAL_REGION	
124153136	LOC124153136	BIOLOGICAL_REGION	
124153137	LOC124153137	BIOLOGICAL_REGION	
124153138	LOC124153138	BIOLOGICAL_REGION	
124153139	LOC124153139	BIOLOGICAL_REGION	
124153140	LOC124153140	BIOLOGICAL_REGION	
124153141	LOC124153141	BIOLOGICAL_REGION	
124153142	LOC124153142	BIOLOGICAL_REGION	
124153143	LOC124153143	BIOLOGICAL_REGION	
124153144	LOC124153144	BIOLOGICAL_REGION	
124153145	LOC124153145	BIOLOGICAL_REGION	
124153146	LOC124153146	BIOLOGICAL_REGION	
124153147	LOC124153147	BIOLOGICAL_REGION	
124153148	LOC124153148	BIOLOGICAL_REGION	
124153149	LOC124153149	BIOLOGICAL_REGION	
124153150	LOC124153150	BIOLOGICAL_REGION	
124153151	LOC124153151	BIOLOGICAL_REGION	
124153152	LOC124153152	BIOLOGICAL_REGION	
124153153	LOC124153153	BIOLOGICAL_REGION	
124153154	LOC124153154	BIOLOGICAL_REGION	
124153155	LOC124153155	BIOLOGICAL_REGION	
124153156	LOC124153156	BIOLOGICAL_REGION	
124153157	LOC124153157	BIOLOGICAL_REGION	
124153158	LOC124153158	BIOLOGICAL_REGION	
124153159	LOC124153159	BIOLOGICAL_REGION	
124174249	LOC124174249	BIOLOGICAL_REGION	
124174250	LOC124174250	BIOLOGICAL_REGION	
124174251	LOC124174251	BIOLOGICAL_REGION	
124174252	LOC124174252	BIOLOGICAL_REGION	
124174253	LOC124174253	BIOLOGICAL_REGION	
124174254	LOC124174254	BIOLOGICAL_REGION	
124174255	LOC124174255	BIOLOGICAL_REGION	
124174256	LOC124174256	BIOLOGICAL_REGION	
124174257	LOC124174257	BIOLOGICAL_REGION	
124174258	LOC124174258	BIOLOGICAL_REGION	
124174259	LOC124174259	BIOLOGICAL_REGION	
124174260	LOC124174260	BIOLOGICAL_REGION	
124174261	LOC124174261	BIOLOGICAL_REGION	
124174262	LOC124174262	BIOLOGICAL_REGION	
124174263	LOC124174263	BIOLOGICAL_REGION	
124174264	LOC124174264	BIOLOGICAL_REGION	
124174265	LOC124174265	BIOLOGICAL_REGION	
124174266	LOC124174266	BIOLOGICAL_REGION	
124174267	LOC124174267	BIOLOGICAL_REGION	
124174268	LOC124174268	BIOLOGICAL_REGION	
124174269	LOC124174269	BIOLOGICAL_REGION	
124174270	LOC124174270	BIOLOGICAL_REGION	
124174271	LOC124174271	BIOLOGICAL_REGION	
124174272	LOC124174272	BIOLOGICAL_REGION	
124174273	LOC124174273	BIOLOGICAL_REGION	
124174274	LOC124174274	BIOLOGICAL_REGION	
124174275	LOC124174275	BIOLOGICAL_REGION	
124174276	LOC124174276	BIOLOGICAL_REGION	
124174277	LOC124174277	BIOLOGICAL_REGION	
124174278	LOC124174278	BIOLOGICAL_REGION	
124174279	LOC124174279	BIOLOGICAL_REGION	
124174280	LOC124174280	BIOLOGICAL_REGION	
124174281	LOC124174281	BIOLOGICAL_REGION	
124174282	LOC124174282	BIOLOGICAL_REGION	
124174283	LOC124174283	BIOLOGICAL_REGION	
124174284	LOC124174284	BIOLOGICAL_REGION	
124174285	LOC124174285	BIOLOGICAL_REGION	
124174286	LOC124174286	BIOLOGICAL_REGION	
124174287	LOC124174287	BIOLOGICAL_REGION	
124174288	LOC124174288	BIOLOGICAL_REGION	
124174289	LOC124174289	BIOLOGICAL_REGION	
124174290	LOC124174290	BIOLOGICAL_REGION	
124174291	LOC124174291	BIOLOGICAL_REGION	
124174292	LOC124174292	BIOLOGICAL_REGION	
124174293	LOC124174293	BIOLOGICAL_REGION	
124174294	LOC124174294	BIOLOGICAL_REGION	
124174295	LOC124174295	BIOLOGICAL_REGION	
124174296	LOC124174296	BIOLOGICAL_REGION	
124174301	LOC124174301	BIOLOGICAL_REGION	
124174303	LOC124174303	BIOLOGICAL_REGION	
124174304	LOC124174304	BIOLOGICAL_REGION	
124174305	LOC124174305	BIOLOGICAL_REGION	
124174306	LOC124174306	BIOLOGICAL_REGION	
124174307	LOC124174307	BIOLOGICAL_REGION	
124174308	LOC124174308	BIOLOGICAL_REGION	
124174309	LOC124174309	BIOLOGICAL_REGION	
124174310	LOC124174310	BIOLOGICAL_REGION	
124174311	LOC124174311	BIOLOGICAL_REGION	
124174312	LOC124174312	BIOLOGICAL_REGION	
124174313	LOC124174313	BIOLOGICAL_REGION	
124174314	LOC124174314	BIOLOGICAL_REGION	
124174315	LOC124174315	BIOLOGICAL_REGION	
124174316	LOC124174316	BIOLOGICAL_REGION	
124174317	LOC124174317	BIOLOGICAL_REGION	
124174318	LOC124174318	BIOLOGICAL_REGION	
124174319	LOC124174319	BIOLOGICAL_REGION	
124188206	LOC124188206	BIOLOGICAL_REGION	
124188207	LOC124188207	BIOLOGICAL_REGION	
124188208	LOC124188208	BIOLOGICAL_REGION	
124188209	LOC124188209	BIOLOGICAL_REGION	
124188210	LOC124188210	BIOLOGICAL_REGION	
124188211	LOC124188211	BIOLOGICAL_REGION	
124188212	LOC124188212	BIOLOGICAL_REGION	
124188213	LOC124188213	BIOLOGICAL_REGION	
124188214	H2BN1	PROTEIN_CODING	P0DW85
124188215	LOC124188215	BIOLOGICAL_REGION	
124188217	LOC124188217	BIOLOGICAL_REGION	
124188218	LOC124188218	BIOLOGICAL_REGION	
124188219	LOC124188219	BIOLOGICAL_REGION	
124188220	LOC124188220	BIOLOGICAL_REGION	
124188221	LOC124188221	BIOLOGICAL_REGION	
124188222	LOC124188222	BIOLOGICAL_REGION	
124188223	LOC124188223	BIOLOGICAL_REGION	
124188224	LOC124188224	BIOLOGICAL_REGION	
124188225	LOC124188225	BIOLOGICAL_REGION	
124188226	LOC124188226	BIOLOGICAL_REGION	
124188227	LOC124188227	BIOLOGICAL_REGION	
124188228	LOC124188228	BIOLOGICAL_REGION	
124188229	LOC124188229	BIOLOGICAL_REGION	
124188230	LOC124188230	BIOLOGICAL_REGION	
124188231	LOC124188231	BIOLOGICAL_REGION	
124188233	LOC124188233	BIOLOGICAL_REGION	
124188234	LOC124188234	BIOLOGICAL_REGION	
124188235	LOC124188235	BIOLOGICAL_REGION	
124188236	LOC124188236	BIOLOGICAL_REGION	
124188237	LOC124188237	BIOLOGICAL_REGION	
124188238	LOC124188238	BIOLOGICAL_REGION	
124188239	LOC124188239	BIOLOGICAL_REGION	
124188240	LOC124188240	BIOLOGICAL_REGION	
124188241	LOC124188241	BIOLOGICAL_REGION	
124188242	LOC124188242	BIOLOGICAL_REGION	
124188243	LOC124188243	BIOLOGICAL_REGION	
124188244	LOC124188244	BIOLOGICAL_REGION	
124188245	LOC124188245	BIOLOGICAL_REGION	
124188246	LOC124188246	BIOLOGICAL_REGION	
124188247	LOC124188247	BIOLOGICAL_REGION	
124188248	LOC124188248	BIOLOGICAL_REGION	
124188249	LOC124188249	BIOLOGICAL_REGION	
124188250	LOC124188250	BIOLOGICAL_REGION	
124188251	LOC124188251	BIOLOGICAL_REGION	
124188259	TPD52-MRPS28	PROTEIN_CODING	
124199	EEF1A1P38	PSEUDO	
124210604	LOC124210604	BIOLOGICAL_REGION	
124210605	LOC124210605	BIOLOGICAL_REGION	
124210606	LOC124210606	BIOLOGICAL_REGION	
124210607	LOC124210607	BIOLOGICAL_REGION	
124210608	LOC124210608	BIOLOGICAL_REGION	
124210609	LOC124210609	BIOLOGICAL_REGION	
124210610	LOC124210610	BIOLOGICAL_REGION	
124210611	LOC124210611	BIOLOGICAL_REGION	
124210612	LOC124210612	BIOLOGICAL_REGION	
124210613	LOC124210613	BIOLOGICAL_REGION	
124210614	LOC124210614	BIOLOGICAL_REGION	
124210615	LOC124210615	BIOLOGICAL_REGION	
124210616	LOC124210616	BIOLOGICAL_REGION	
124221	PRSS30P	PSEUDO	
124225047	LOC124225047	BIOLOGICAL_REGION	
124225048	LOC124225048	BIOLOGICAL_REGION	
124225049	LOC124225049	BIOLOGICAL_REGION	
124225050	LOC124225050	BIOLOGICAL_REGION	
124225051	LOC124225051	BIOLOGICAL_REGION	
124225052	LOC124225052	BIOLOGICAL_REGION	
124225053	LOC124225053	BIOLOGICAL_REGION	
124225054	LOC124225054	BIOLOGICAL_REGION	
124225055	LOC124225055	BIOLOGICAL_REGION	
124225056	LOC124225056	BIOLOGICAL_REGION	
124225057	LOC124225057	BIOLOGICAL_REGION	
124252622	LOC124252622	BIOLOGICAL_REGION	
124252623	LOC124252623	BIOLOGICAL_REGION	
124252624	LOC124252624	BIOLOGICAL_REGION	
124252625	LOC124252625	BIOLOGICAL_REGION	
124252626	LOC124252626	BIOLOGICAL_REGION	
124252627	LOC124252627	BIOLOGICAL_REGION	
124252628	LOC124252628	BIOLOGICAL_REGION	
124252629	LOC124252629	BIOLOGICAL_REGION	
124252630	LOC124252630	BIOLOGICAL_REGION	
124252631	LOC124252631	BIOLOGICAL_REGION	
124252632	LOC124252632	BIOLOGICAL_REGION	
124252633	LOC124252633	BIOLOGICAL_REGION	
124252634	LOC124252634	BIOLOGICAL_REGION	
124252635	LOC124252635	BIOLOGICAL_REGION	
124252636	LOC124252636	BIOLOGICAL_REGION	
124252637	LOC124252637	BIOLOGICAL_REGION	
124252638	LOC124252638	BIOLOGICAL_REGION	
124252639	LOC124252639	BIOLOGICAL_REGION	
124252640	LOC124252640	BIOLOGICAL_REGION	
124252641	LOC124252641	BIOLOGICAL_REGION	
124252642	LOC124252642	BIOLOGICAL_REGION	
124292577	LOC124292577	BIOLOGICAL_REGION	
124292578	LOC124292578	BIOLOGICAL_REGION	
124292579	LOC124292579	BIOLOGICAL_REGION	
124292580	LOC124292580	BIOLOGICAL_REGION	
124292581	LOC124292581	BIOLOGICAL_REGION	
124292582	LOC124292582	BIOLOGICAL_REGION	
124292583	LOC124292583	BIOLOGICAL_REGION	
124292584	LOC124292584	BIOLOGICAL_REGION	
124292585	LOC124292585	BIOLOGICAL_REGION	
124292586	LOC124292586	BIOLOGICAL_REGION	
124292587	LOC124292587	BIOLOGICAL_REGION	
124292588	LOC124292588	BIOLOGICAL_REGION	
124292589	LOC124292589	BIOLOGICAL_REGION	
124292590	LOC124292590	BIOLOGICAL_REGION	
124292591	LOC124292591	BIOLOGICAL_REGION	
124292592	LOC124292592	BIOLOGICAL_REGION	
124296655	LOC124296655	BIOLOGICAL_REGION	
124296656	LOC124296656	BIOLOGICAL_REGION	
124296657	LOC124296657	BIOLOGICAL_REGION	
124296658	LOC124296658	BIOLOGICAL_REGION	
124296659	LOC124296659	BIOLOGICAL_REGION	
124296660	DTWD1P1	PSEUDO	
124310564	LOC124310564	BIOLOGICAL_REGION	
124310565	LOC124310565	BIOLOGICAL_REGION	
124310566	LOC124310566	BIOLOGICAL_REGION	
124310567	LOC124310567	BIOLOGICAL_REGION	
124310568	LOC124310568	BIOLOGICAL_REGION	
